"id","curso","bloque","criterio","estandar","prioridad"
"3173","3","Bloque 1: Procesos, métodos y actitudes matemáticas","7. Desarrollar y cultivar las actitudes personales propias del trabajo matemático, superar bloqueos e inseguridades ante la resolución de situaciones desconocidas y reflexionar sobre las decisiones tomadas, aprendiendo de ello para contextos similares fut","7.3      Desarrolla actitudes de curiosidad e indagación, junto con hábitos de plantear/se preguntas y buscar respuestas adecuadas, tanto en el estudio de los conceptos como en la resolución de problemas.",
"3181","3","Bloque 1: Procesos, métodos y actitudes matemáticas","8.    Emplear las herramientas tecnológicas adecuadas, de forma autónoma, realizando cálculos numéricos, algebraicos o estadísticos, haciendo representaciones gráficas, recreando situaciones matemáticas mediante simulaciones o analizando con sentido críti","8.1.    Selecciona herramientas tecnológicas adecuadas y las utiliza para la realización de cálculos numéricos, algebraicos o estadísticos cuando la dificultad de los mismos impide o no aconseja hacerlos manualmente.",
"3182","3","Bloque 1: Procesos, métodos y actitudes matemáticas","8.    Emplear las herramientas tecnológicas adecuadas, de forma autónoma, realizando cálculos numéricos, algebraicos o estadísticos, haciendo representaciones gráficas, recreando situaciones matemáticas mediante simulaciones o analizando con sentido críti","8.2.    Utiliza medios tecnológicos para hacer representaciones gráficas de funciones con expresiones algebraicas complejas y extraer información cualitativa y cuantitativa sobre ellas.",
"3183","3","Bloque 1: Procesos, métodos y actitudes matemáticas","8.    Emplear las herramientas tecnológicas adecuadas, de forma autónoma, realizando cálculos numéricos, algebraicos o estadísticos, haciendo representaciones gráficas, recreando situaciones matemáticas mediante simulaciones o analizando con sentido críti","8.3.    Recrea entornos y objetos geométricos con herramientas tecnológicas interactivas para mostrar, analizar y comprender propiedades geométricas.",
"3191","3","Bloque 1: Procesos, métodos y actitudes matemáticas","9.    Utilizar las tecnologías de la información y la comunicación de modo habitual en el proceso de aprendizaje, buscando, analizando y seleccionando información relevante en Internet o en otras fuentes, elaborando documentos propios, haciendo exposicion","9.1      Elabora documentos digitales propios (texto, presentación, imagen, video, sonido) como resultado del proceso de búsqueda, análisis y selección de información relevante, con la herramienta tecnológica adecuada y los comparte para su discusión o di",
"3192","3","Bloque 1: Procesos, métodos y actitudes matemáticas","9.    Utilizar las tecnologías de la información y la comunicación de modo habitual en el proceso de aprendizaje, buscando, analizando y seleccionando información relevante en Internet o en otras fuentes, elaborando documentos propios, haciendo exposicion","9.2      Utiliza los recursos creados para apoyar la exposición oral de los contenidos trabajados en el aula.",
"3193","3","Bloque 1: Procesos, métodos y actitudes matemáticas","9.    Utilizar las tecnologías de la información y la comunicación de modo habitual en el proceso de aprendizaje, buscando, analizando y seleccionando información relevante en Internet o en otras fuentes, elaborando documentos propios, haciendo exposicion","9.3      Usa adecuadamente los medios tecnológicos para estructurar y mejorar su proceso de aprendizaje, recogiendo la información de las actividades, analizando puntos fuertes y débiles de su proceso académico y estableciendo pautas de mejora.",
"3211","3","Bloque 2: Números y Álgebra","1.    Utilizar las propiedades de los números racionales para operarlos, utilizando la forma de cálculo y notación adecuada, para resolver problemas de la vida cotidiana, y presentando los resultados con la precisión requerida.","1.1.    Reconoce los distintos tipos de números, indica el criterio utilizado para su distinción, los utiliza para representar e interpretar adecuadamente información cuantitativa y los emplea para la resolución de problemas de la vida cotidiana.",
"3212","3","Bloque 2: Números y Álgebra","1.    Utilizar las propiedades de los números racionales para operarlos, utilizando la forma de cálculo y notación adecuada, para resolver problemas de la vida cotidiana, y presentando los resultados con la precisión requerida.","1.2.    Distingue, al hallar el decimal equivalente a una fracción, entre decimales exactos o decimales periódicos, indicando, en el caso adecuado, su periodo y su fracción generatriz.",
"3213","3","Bloque 2: Números y Álgebra","1.    Utilizar las propiedades de los números racionales para operarlos, utilizando la forma de cálculo y notación adecuada, para resolver problemas de la vida cotidiana, y presentando los resultados con la precisión requerida.","1.3.    Expresa números en notación científica y opera con ellos, con y sin calculadora, y los utiliza en problemas contextualizados.",
"3214","3","Bloque 2: Números y Álgebra","1.    Utilizar las propiedades de los números racionales para operarlos, utilizando la forma de cálculo y notación adecuada, para resolver problemas de la vida cotidiana, y presentando los resultados con la precisión requerida.","1.4.    Distingue y emplea técnicas adecuadas para realizar aproximaciones por defecto y por exceso de un número en problemas contextualizados, justificando sus procedimientos, reconociendo los errores de aproximación en cada caso y expresando el resultad",
"3215","3","Bloque 2: Números y Álgebra","1.    Utilizar las propiedades de los números racionales para operarlos, utilizando la forma de cálculo y notación adecuada, para resolver problemas de la vida cotidiana, y presentando los resultados con la precisión requerida.","1.5.    Calcula el resultado de expresiones numéricas de números enteros, decimales y fraccionarios mediante las operaciones elementales aplicando correctamente la jerarquía de las operaciones.",
"3221","3","Bloque 2: Números y Álgebra","2.    Utilizar expresiones con potencias y radicales aplicando sus propiedades para presentar los resultados de la forma adecuada. ","2.1.    Opera expresiones con raíces y potencias, utiliza la factorización cuando sea necesario y simplifica los resultados.",
"3231","3","Bloque 2: Números y Álgebra","3.    Obtener y manipular expresiones simbólicas que describan sucesiones numéricas, observando regularidades en casos sencillos que incluyan patrones recursivos.","3.1.    Calcula términos de una sucesión numérica recurrente usando la ley de formación a partir de términos anteriores.",
"3232","3","Bloque 2: Números y Álgebra","3.    Obtener y manipular expresiones simbólicas que describan sucesiones numéricas, observando regularidades en casos sencillos que incluyan patrones recursivos.","3.2.    Identifica la presencia de las sucesiones en la naturaleza y las finanzas  y obtiene una ley de formación para el término general.",
"3233","3","Bloque 2: Números y Álgebra","3.    Obtener y manipular expresiones simbólicas que describan sucesiones numéricas, observando regularidades en casos sencillos que incluyan patrones recursivos.","3.3.    Identifica progresiones aritméticas y geométricas, expresa su término general, calcula la suma de los ?n? primeros términos, suma los infinitos términos de una progresión geométrica de razón menor que 1 y emplea estas fórmulas para resolver proble",
"3241","3","Bloque 2: Números y Álgebra","4.    Utilizar el lenguaje algebraico para expresar una propiedad o relación dada mediante un enunciado, extrayendo la información relevante y transformándola.","4.1.    Realiza operaciones con polinomios y los utiliza en ejemplos de la vida cotidiana. ",
"3242","3","Bloque 2: Números y Álgebra","4.    Utilizar el lenguaje algebraico para expresar una propiedad o relación dada mediante un enunciado, extrayendo la información relevante y transformándola.","4.2.    Conoce y utiliza las identidades notables correspondientes al cuadrado de un binomio y una suma por diferencia y las aplica en un contexto adecuado. ",
"3243","3","Bloque 2: Números y Álgebra","4.    Utilizar el lenguaje algebraico para expresar una propiedad o relación dada mediante un enunciado, extrayendo la información relevante y transformándola.","4.3.    Factoriza polinomios con raíces enteras mediante el uso combinado de la regla de Ruffini, identidades notables y extracción del factor común.",
"3251","3","Bloque 2: Números y Álgebra","5.    Resolver problemas de la vida cotidiana en los que se precise el planteamiento y resolución de ecuaciones de primer y segundo grado, ecuaciones sencillas de grado mayor que dos y sistemas de dos ecuaciones lineales con dos incógnitas, aplicando técn","5.1.    Formula algebraicamente una situación de la vida cotidiana mediante ecuaciones y sistemas de ecuaciones, las resuelve e interpreta críticamente el resultado obtenido.",
"3311","3","Bloque 3: Geometría","1.    Reconocer y describir elementos geométricos del plano y sus propiedades características.","1.1.    Conoce las propiedades de los puntos de la mediatriz de un segmento y de la bisectriz de un ángulo, utilizándolas para resolver problemas geométricos sencillos.",
"3312","3","Bloque 3: Geometría","1.    Reconocer y describir elementos geométricos del plano y sus propiedades características.","1.2.    Maneja las relaciones entre ángulos definidos por rectas que se cortan o por paralelas cortadas por una secante y resuelve problemas geométricos sencillos.",
"3321","3","Bloque 3: Geometría","2.    Utilizar los Teoremas de Tales y de Pitágoras para realizar medidas indirectas de elementos inaccesibles y para obtener las medidas de longitudes, áreas y volúmenes de los cuerpos elementales, de ejemplos tomados de la vida real, representaciones ar","2.1.    Calcula el perímetro y el área de polígonos y de figuras circulares en problemas contextualizados aplicando fórmulas y técnicas adecuadas.",
"3322","3","Bloque 3: Geometría","2.    Utilizar los Teoremas de Tales y de Pitágoras para realizar medidas indirectas de elementos inaccesibles y para obtener las medidas de longitudes, áreas y volúmenes de los cuerpos elementales, de ejemplos tomados de la vida real, representaciones ar","2.2.    Divide un segmento en partes proporcionales a otros dados y establece relaciones de proporcionalidad entre los elementos homólogos de dos polígonos semejantes.",
"3323","3","Bloque 3: Geometría","2.    Utilizar los Teoremas de Tales y de Pitágoras para realizar medidas indirectas de elementos inaccesibles y para obtener las medidas de longitudes, áreas y volúmenes de los cuerpos elementales, de ejemplos tomados de la vida real, representaciones ar","2.3.    Reconoce triángulos semejantes y, en situaciones de semejanza, utiliza el teorema de Tales para el cálculo indirecto de longitudes en contextos diversos.",
"3331","3","Bloque 3: Geometría","3.    Calcular mediante ampliación o reducción, las dimensiones reales de figuras dadas en mapas o planos, conociendo la escala.","3.1. Calcula dimensiones reales de medidas de longitudes y de superficies en situaciones de semejanza: planos, mapas, fotos aéreas, etc.",
"3341","3","Bloque 3: Geometría","4.    Reconocer las transformaciones que llevan de una figura a otra mediante movimiento en el plano, aplicar dichos movimientos y analizar diseños cotidianos, obras de arte y configuraciones presentes en la naturaleza.","4.1.    Identifica los elementos más característicos de los movimientos en el plano presentes en la naturaleza, en diseños cotidianos u obras de arte.",
"3342","3","Bloque 3: Geometría","4.    Reconocer las transformaciones que llevan de una figura a otra mediante movimiento en el plano, aplicar dichos movimientos y analizar diseños cotidianos, obras de arte y configuraciones presentes en la naturaleza.","4.2.    Genera creaciones propias mediante la composición de movimientos, empleando herramientas tecnológicas cuando sea necesario.",
"3351","3","Bloque 3: Geometría","5.    Identificar centros, ejes y planos de simetría de figuras planas y poliedros.","5.1.    Identifica los principales poliedros y cuerpos de revolución, utilizando el lenguaje con propiedad para referirse a los elementos principales. ",
"3352","3","Bloque 3: Geometría","5.    Identificar centros, ejes y planos de simetría de figuras planas y poliedros.","5.2.    Calcula áreas y volúmenes de poliedros, cilindros, conos y esferas, y los aplica para resolver problemas contextualizados.",
"3353","3","Bloque 3: Geometría","5.    Identificar centros, ejes y planos de simetría de figuras planas y poliedros.","5.3.    Identifica centros, ejes y planos de simetría en figuras planas, poliedros y en la naturaleza, en el arte y construcciones humanas.",
"3361","3","Bloque 3: Geometría","6.    Interpretar el sentido de las coordenadas geográficas y su aplicación en la localización de puntos.","6.1  Sitúa sobre el globo terráqueo ecuador, polos, meridianos y paralelos, y es capaz de ubicar un punto sobre el globo terráqueo conociendo su longitud y latitud.",
"3411","3","Bloque 4: Funciones","1.    Conocer los elementos que intervienen en el estudio de las funciones y su representación gráfica. ","1.1.    Interpreta el comportamiento de una función dada gráficamente  e identifica sus características más relevantes.",
"3412","3","Bloque 4: Funciones","1.    Conocer los elementos que intervienen en el estudio de las funciones y su representación gráfica. ","1.2.    Asocia y construye gráficas a partir de enunciados de problemas contextualizados y viceversa.",
"3421","3","Bloque 4: Funciones","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.1.    Determina las diferentes formas de expresión de la ecuación de la recta a partir de una dada (Ecuación punto pendiente, general, explícita y por dos puntos), identifica puntos de corte y pendiente, y la representa gráficamente. ",
"3422","3","Bloque 4: Funciones","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.2.    Obtiene la expresión analítica de la función polinómica de primer grado asociada a un enunciado y la representa.",
"3423","3","Bloque 4: Funciones","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.3.    Calcula los elementos característicos de una función polinómica de segundo grado, de proporcionalidad inversa y la representa gráficamente.",
"3424","3","Bloque 4: Funciones","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.4.    Formula conjeturas sobre el comportamiento del fenómeno que representa una gráfica y su expresión algebraica.",
"3425","3","Bloque 4: Funciones","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.5.    Identifica y describe situaciones de la vida cotidiana que puedan ser modelizadas mediante funciones cuadráticas o hiperbólicas, las estudia y las representa utilizando medios tecnológicos cuando sea necesario.",
"3511","3","Bloque 5: Estadística y Probabilidad","1.    Conocer los elementos que intervienen en el estudio de las funciones y su representación gráfica. ","1.1.    Interpreta el comportamiento de una función dada gráficamente  e identifica sus características más relevantes.",
"3512","3","Bloque 5: Estadística y Probabilidad","1.    Conocer los elementos que intervienen en el estudio de las funciones y su representación gráfica. ","1.2.    Asocia y construye gráficas a partir de enunciados de problemas contextualizados y viceversa.",
"3521","3","Bloque 5: Estadística y Probabilidad","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.1.    Determina las diferentes formas de expresión de la ecuación de la recta a partir de una dada (Ecuación punto pendiente, general, explícita y por dos puntos), identifica puntos de corte y pendiente, y la representa gráficamente. ",
"3522","3","Bloque 5: Estadística y Probabilidad","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.2.    Obtiene la expresión analítica de la función polinómica de primer grado asociada a un enunciado y la representa.",
"3523","3","Bloque 5: Estadística y Probabilidad","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.3.    Calcula los elementos característicos de una función polinómica de segundo grado, de proporcionalidad inversa y la representa gráficamente.",
"3524","3","Bloque 5: Estadística y Probabilidad","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.4.    Formula conjeturas sobre el comportamiento del fenómeno que representa una gráfica y su expresión algebraica.",
"3525","3","Bloque 5: Estadística y Probabilidad","2.    Identificar relaciones de la vida cotidiana y de otras materias que pueden modelizarse mediante una función polinómica de primer grado, segundo grado o de proporcionalidad inversa, valorando la utilidad de la descripción de este modelo y de sus pará","2.5.    Identifica y describe situaciones de la vida cotidiana que puedan ser modelizadas mediante funciones cuadráticas o hiperbólicas, las estudia y las representa utilizando medios tecnológicos cuando sea necesario.",
"4111","4","Bloque 1: Procesos, métodos y actitudes matemáticas","1.    Expresar verbalmente, de forma razonada, el proceso seguido en la resolución de un problema.","1.1.    Expresa verbalmente, de forma razonada, el proceso seguido en la resolución de un problema, con el rigor y la precisión adecuados.",
"4121","4","Bloque 1: Procesos, métodos y actitudes matemáticas","2.    Utilizar procesos de razonamiento y estrategias de resolución de problemas, realizando los cálculos necesarios y comprobando las soluciones obtenidas.","2.1.    Analiza y comprende el enunciado de los problemas (datos necesarios, datos superfluos, relaciones entre los datos, contexto del problema) y lo relaciona con el número de soluciones.",
"4122","4","Bloque 1: Procesos, métodos y actitudes matemáticas","2.    Utilizar procesos de razonamiento y estrategias de resolución de problemas, realizando los cálculos necesarios y comprobando las soluciones obtenidas.","2.2.    Realiza estimaciones y elabora conjeturas sobre los resultados de los problemas a resolver, valorando la utilidad y eficacia de este proceso.",
"4123","4","Bloque 1: Procesos, métodos y actitudes matemáticas","2.    Utilizar procesos de razonamiento y estrategias de resolución de problemas, realizando los cálculos necesarios y comprobando las soluciones obtenidas.","2.3.    Utiliza estrategias heurísticas y procesos de razonamiento en la resolución de problemas, reflexionando sobre dicho proceso.",
"4131","4","Bloque 1: Procesos, métodos y actitudes matemáticas","3.    Encontrar patrones, regularidades y leyes matemáticas, en contextos numéricos, geométricos, funcionales, estadísticos y probabilísticos,  valorando su utilidad para hacer predicciones.","3.1.    Identifica patrones, regularidades y leyes matemáticas, en contextos numéricos, geométricos, funcionales, estadísticos y probabilísticos",
"4132","4","Bloque 1: Procesos, métodos y actitudes matemáticas","3.    Encontrar patrones, regularidades y leyes matemáticas, en contextos numéricos, geométricos, funcionales, estadísticos y probabilísticos,  valorando su utilidad para hacer predicciones.","3.2.    Utiliza las leyes matemáticas encontradas para realizar simulaciones y predicciones sobre los resultados esperables, valorando su eficacia e idoneidad.",
"4141","4","Bloque 1: Procesos, métodos y actitudes matemáticas","4. Profundizar en problemas resueltos planteando pequeñas variaciones en los datos, otras preguntas, otros contextos, otra resolución y casos particulares o generales. ","4.1.    Profundiza en los problemas una vez resueltos, revisando el proceso de resolución y los pasos e ideas importantes, analizando la coherencia de la solución o buscando otras formas de resolución.",
"4142","4","Bloque 1: Procesos, métodos y actitudes matemáticas","4. Profundizar en problemas resueltos planteando pequeñas variaciones en los datos, otras preguntas, otros contextos, otra resolución y casos particulares o generales. ","4.2.    Plantea nuevos problemas, a partir de uno resuelto, variando los datos, proponiendo nuevas preguntas, resolviendo otros problemas parecidos, planteando casos particulares o más generales de interés, estableciendo conexiones entre el problema y la ",
"4151","4","Bloque 1: Procesos, métodos y actitudes matemáticas","5.    Elaborar y presentar informes sobre el proceso, resultados y conclusiones obtenidas en los procesos de investigación. ","5.1      Expone y defiende el proceso seguido además de las conclusiones obtenidas, utilizando distintos lenguajes: algebraico, gráfico, geométrico, estadístico y probabilístico.",
"4161","4","Bloque 1: Procesos, métodos y actitudes matemáticas","6.    Desarrollar procesos de modelización matemática (numéricos, geométricos, funcionales, estadísticos y probabilísticos) a partir de problemas de la realidad cotidiana y valorar estos recursos para resolver problemas, evaluando la eficacia y limitación","6.1.    Establece conexiones entre un problema del mundo real y el matemático: identificando el problema o problemas matemáticos que subyacen en él y utiliza los conocimientos matemáticos necesarios.",
"4162","4","Bloque 1: Procesos, métodos y actitudes matemáticas","6.    Desarrollar procesos de modelización matemática (numéricos, geométricos, funcionales, estadísticos y probabilísticos) a partir de problemas de la realidad cotidiana y valorar estos recursos para resolver problemas, evaluando la eficacia y limitación","6.2.    Usa, elabora o construye modelos matemáticos sencillos que permitan la resolución de un problema o problemas.",
"4163","4","Bloque 1: Procesos, métodos y actitudes matemáticas","6.    Desarrollar procesos de modelización matemática (numéricos, geométricos, funcionales, estadísticos y probabilísticos) a partir de problemas de la realidad cotidiana y valorar estos recursos para resolver problemas, evaluando la eficacia y limitación","6.3.    Interpreta la solución matemática del problema en el contexto del problema real.",
"4164","4","Bloque 1: Procesos, métodos y actitudes matemáticas","6.    Desarrollar procesos de modelización matemática (numéricos, geométricos, funcionales, estadísticos y probabilísticos) a partir de problemas de la realidad cotidiana y valorar estos recursos para resolver problemas, evaluando la eficacia y limitación","6.4.    Realiza simulaciones y predicciones, en el contexto real, para valorar la adecuación y las limitaciones de los modelos, proponiendo mejoras que aumenten su eficacia.",
"4171","4","Bloque 1: Procesos, métodos y actitudes matemáticas","7.    Desarrollar y cultivar las actitudes personales propias del trabajo matemático, superar bloqueos e inseguridades ante la resolución de situaciones desconocidas y reflexionar sobre las decisiones tomadas, aprendiendo de ello para contextos similares ","7.1.    Desarrolla actitudes adecuadas para el trabajo en matemáticas: esfuerzo, perseverancia, flexibilidad y aceptación de la crítica razonada.",
"4172","4","Bloque 1: Procesos, métodos y actitudes matemáticas","7.    Desarrollar y cultivar las actitudes personales propias del trabajo matemático, superar bloqueos e inseguridades ante la resolución de situaciones desconocidas y reflexionar sobre las decisiones tomadas, aprendiendo de ello para contextos similares ","7.2.    Distingue entre problemas y ejercicios y  adopta la actitud adecuada para cada caso.",
"4173","4","Bloque 1: Procesos, métodos y actitudes matemáticas","7.    Desarrollar y cultivar las actitudes personales propias del trabajo matemático, superar bloqueos e inseguridades ante la resolución de situaciones desconocidas y reflexionar sobre las decisiones tomadas, aprendiendo de ello para contextos similares ","7.3.    Desarrolla actitudes de curiosidad e indagación, junto con hábitos de plantear/se preguntas y buscar respuestas adecuadas, tanto en el estudio de los conceptos como en la resolución de problemas.",
"4181","4","Bloque 1: Procesos, métodos y actitudes matemáticas","8.    Emplear las herramientas tecnológicas adecuadas, de forma autónoma, realizando cálculos numéricos, algebraicos o estadísticos, haciendo representaciones gráficas, recreando situaciones matemáticas mediante simulaciones o analizando con sentido críti","8.1.    Selecciona herramientas tecnológicas adecuadas y las utiliza para la realización de cálculos numéricos, algebraicos o estadísticos cuando la dificultad de los mismos impide o no aconseja hacerlos manualmente.",
"4182","4","Bloque 1: Procesos, métodos y actitudes matemáticas","8.    Emplear las herramientas tecnológicas adecuadas, de forma autónoma, realizando cálculos numéricos, algebraicos o estadísticos, haciendo representaciones gráficas, recreando situaciones matemáticas mediante simulaciones o analizando con sentido críti","8.2.    Utiliza medios tecnológicos para hacer representaciones gráficas de funciones con expresiones algebraicas complejas y extraer información cualitativa y cuantitativa sobre ellas.",
"4183","4","Bloque 1: Procesos, métodos y actitudes matemáticas","8.    Emplear las herramientas tecnológicas adecuadas, de forma autónoma, realizando cálculos numéricos, algebraicos o estadísticos, haciendo representaciones gráficas, recreando situaciones matemáticas mediante simulaciones o analizando con sentido críti","8.3.    Recrea entornos y objetos geométricos con herramientas tecnológicas interactivas para mostrar, analizar y comprender propiedades geométricas.",
"4191","4","Bloque 1: Procesos, métodos y actitudes matemáticas","9.    Utilizar las tecnologías de la información y la comunicación de modo habitual en el proceso de aprendizaje, buscando, analizando y seleccionando información relevante en Internet o en otras fuentes, elaborando documentos propios, haciendo exposicion","9.1.    Elabora documentos digitales propios (texto, presentación, imagen, video, sonido) como resultado del proceso de búsqueda, análisis y selección de información relevante, con la herramienta tecnológica adecuada y los comparte para su discusión o dif",
"4192","4","Bloque 1: Procesos, métodos y actitudes matemáticas","9.    Utilizar las tecnologías de la información y la comunicación de modo habitual en el proceso de aprendizaje, buscando, analizando y seleccionando información relevante en Internet o en otras fuentes, elaborando documentos propios, haciendo exposicion","9.2.    Utiliza los recursos creados para apoyar la exposición oral de los contenidos trabajados en el aula.",
"4193","4","Bloque 1: Procesos, métodos y actitudes matemáticas","9.    Utilizar las tecnologías de la información y la comunicación de modo habitual en el proceso de aprendizaje, buscando, analizando y seleccionando información relevante en Internet o en otras fuentes, elaborando documentos propios, haciendo exposicion","9.3.    Usa adecuadamente los medios tecnológicos para estructurar y mejorar su proceso de aprendizaje, recogiendo la información de las actividades, analizando puntos fuertes y débiles de su proceso académico y estableciendo pautas de mejora.",
